CLM       PUR       FRN       SAR       ADY       RUS       ESN       MZB       HZP       KLS       MAN       MSL       IBS       BAS       PEL       PTH       CEU       MXL
4,14      3,15      13,27     9,31      9,19      14,26     14,26     9,19      7,27      12,26     23,13     20,18     9,19      10,28     7,33      9,19      6,14      11,27
4,14      3,15      14,26     9,31      9,19      14,26     9,31      9,19      7,27      12,26     22,14     18,20     9,19      10,28     7,33      9,19      6,14      10,28
4,14      3,15      13,27     9,31      9,19      14,26     11,29     9,19      7,27      12,26     22,14     19,19     9,19      10,28     7,33      9,19      6,14      11,27
5,13      6,12      14,26     10,30     9,19      14,26     15,25     9,19      6,28      12,26     23,13     20,18     9,19      10,28     8,32      9,19      8,12      12,26
5,13      6,12      13,27     10,30     9,19      14,26     13,27     9,19      6,28      12,26     23,13     19,19     9,19      10,28     8,32      9,19      8,12      11,27
1,17      2,16      5,35      6,34      5,23      8,32      11,29     5,23      3,31      3,35      8,28      13,25     5,23      7,31      7,33      5,23      4,16      8,30
3,15      3,15      14,26     9,31      9,19      13,27     11,29     9,19      6,28      8,30      22,14     19,19     9,19      10,28     7,33      9,19      5,15      11,27
3,15      3,15      14,26     9,31      9,19      13,27     20,20     9,19      6,28      9,29      24,12     22,16     9,19      10,28     11,29     9,19      5,15      11,27
3,15      4,14      14,26     10,30     9,19      13,27     17,23     9,19      6,28      9,29      24,12     21,17     9,19      10,28     11,29     9,19      5,15      11,27
2,16      1,17      14,26     9,31      9,19      13,27     5,35      9,19      5,29      8,30      8,28      4,34      9,19      10,28     7,33      9,19      5,15      7,31
2,16      1,17      14,26     9,31      9,19      13,27     6,34      9,19      5,29      8,30      11,25     10,28     9,19      10,28     7,33      9,19      5,15      7,31
3,15      3,15      15,25     9,31      9,19      13,27     20,20     9,19      6,28      9,29      24,12     22,16     9,19      10,28     11,29     9,19      5,15      11,27
8,10      6,12      13,27     7,33      8,20      15,25     11,29     8,20      13,21     10,28     5,31      11,27     8,20      13,25     16,24     8,20      10,10     14,24
2,16      1,17      15,25     9,31      9,19      13,27     6,34      9,19      5,29      8,30      11,25     10,28     9,19      10,28     8,32      9,19      5,15      7,31
3,15      3,15      15,25     9,31      9,19      13,27     18,22     9,19      7,27      8,30      24,12     23,15     9,19      10,28     11,29     9,19      5,15      11,27
3,15      3,15      15,25     8,32      8,20      9,31      27,13     8,20      7,27      8,30      27,9      27,11     8,20      8,30      11,29     8,20      5,15      11,27
2,16      3,15      11,29     9,31      8,20      8,32      27,13     8,20      6,28      6,32      27,9      27,11     8,20      8,30      11,29     8,20      6,14      11,27
2,16      2,16      11,29     10,30     9,19      8,32      24,16     9,19      6,28      6,32      22,14     23,15     9,19      10,28     9,31      9,19      7,13      10,28
2,16      1,17      11,29     9,31      8,20      8,32      5,35      8,20      4,30      5,33      10,26     6,32      8,20      8,30      7,33      8,20      6,14      5,33
2,16      1,17      11,29     10,30     9,19      8,32      19,21     9,19      5,29      6,32      20,16     20,18     9,19      10,28     8,32      9,19      7,13      10,28
2,16      3,15      11,29     10,30     9,19      9,31      24,16     9,19      8,26      6,32      26,10     27,11     9,19      10,28     10,30     9,19      7,13      15,23
6,12      5,13      15,25     18,22     10,18     15,25     13,27     10,18     6,28      12,26     10,26     12,26     10,18     17,21     10,30     10,18     6,14      12,26
5,13      6,12      17,23     4,36      5,23      19,21     8,32      5,23      10,24     15,23     6,30      8,30      5,23      6,32      11,29     5,23      6,14      10,28
10,8      8,10      19,21     11,29     9,19      25,15     31,9      9,19      13,21     16,22     28,8      25,13     9,19      12,26     13,27     9,19      7,13      18,20
10,8      7,11      19,21     11,29     9,19      25,15     22,18     9,19      10,24     16,22     23,13     17,21     9,19      12,26     13,27     9,19      7,13      10,28
4,14      6,12      12,28     13,27     6,22      5,35      5,35      6,22      8,26      20,18     2,34      3,35      6,22      13,25     20,20     6,22      9,11      5,33
5,13      7,11      19,21     22,18     14,14     13,27     11,29     14,14     17,17     21,17     8,28      10,28     14,14     20,18     26,14     14,14     12,8      18,20
5,13      6,12      17,23     4,36      5,23      19,21     11,29     5,23      9,25      15,23     9,27      11,27     5,23      6,32      11,29     5,23      6,14      10,28
4,14      5,13      14,26     15,25     8,20      5,35      7,33      8,20      9,25      19,19     3,33      3,35      8,20      15,23     19,21     8,20      10,10     7,31
8,10      6,12      11,29     20,20     16,12     15,25     12,28     16,12     14,20     11,27     11,25     8,30      16,12     16,22     8,32      16,12     2,18      20,18
4,14      5,13      14,26     15,25     8,20      5,35      7,33      8,20      9,25      19,19     3,33      4,34      8,20      15,23     19,21     8,20      10,10     7,31
1,17      4,14      10,30     9,31      5,23      9,31      18,22     5,23      9,25      7,31      14,22     19,19     5,23      9,29      6,34      5,23      4,16      20,18
7,11      9,9       15,25     6,34      10,18     22,18     26,14     10,18     17,17     13,25     26,10     30,8      10,18     11,27     18,22     10,18     12,8      15,23
6,12      7,11      14,26     5,35      10,18     20,20     5,35      10,18     15,19     13,25     6,30      5,33      10,18     10,28     16,24     10,18     10,10     5,33
7,11      9,9       15,25     7,33      9,19      22,18     26,14     9,19      19,15     13,25     28,8      31,7      9,19      11,27     18,22     9,19      12,8      15,23
7,11      9,9       15,25     7,33      9,19      22,18     24,16     9,19      19,15     13,25     21,15     29,9      9,19      11,27     18,22     9,19      12,8      15,23
7,11      9,9       16,24     7,33      9,19      22,18     26,14     9,19      19,15     13,25     26,10     30,8      9,19      11,27     18,22     9,19      12,8      15,23
7,11      8,10      16,24     7,33      9,19      22,18     23,17     9,19      19,15     13,25     25,11     26,12     9,19      11,27     18,22     9,19      12,8      15,23
7,11      8,10      16,24     7,33      9,19      22,18     23,17     9,19      19,15     13,25     25,11     26,12     9,19      11,27     18,22     9,19      12,8      15,23
5,13      9,9       12,28     7,33      7,21      18,22     24,16     7,21      16,18     12,26     21,15     29,9      7,21      10,28     14,26     7,21      12,8      13,25
3,15      3,15      7,33      13,27     7,21      8,32      9,31      7,21      11,23     9,29      8,28      11,27     7,21      7,31      8,32      7,21      4,16      14,24
11,7      11,7      19,21     17,23     13,15     21,19     28,12     13,15     11,23     11,27     26,10     21,17     13,15     18,20     13,27     13,15     9,11      13,25
4,14      4,14      13,27     8,32      3,25      5,35      10,30     3,25      4,30      13,25     9,27      16,22     3,25      7,31      14,26     3,25      4,16      9,29
6,12      5,13      10,30     14,26     12,16     16,24     22,18     12,16     22,12     16,22     19,17     27,11     12,16     12,26     14,26     12,16     7,13      24,14
7,11      7,11      17,23     20,20     12,16     10,30     15,25     12,16     6,28      13,25     12,24     7,31      12,16     20,18     14,26     12,16     5,15      10,28
11,7      12,6      20,20     23,17     12,16     21,19     14,26     12,16     11,23     11,27     9,27      5,33      12,16     21,17     19,21     12,16     9,11      10,28
3,15      4,14      8,32      14,26     12,16     14,26     12,28     12,16     21,13     14,24     8,28      14,24     12,16     11,27     13,27     12,16     7,13      18,20
5,13      4,14      15,25     6,34      3,25      16,24     3,37      3,25      6,28      11,27     4,32      6,32      3,25      6,32      13,27     3,25      7,13      7,31
7,11      7,11      17,23     20,20     12,16     10,30     8,32      12,16     6,28      13,25     4,32      4,34      12,16     20,18     13,27     12,16     5,15      10,28
5,13      2,16      6,34      8,32      4,24      6,34      6,34      4,24      5,29      10,28     6,30      2,36      4,24      4,34      11,29     4,24      6,14      6,32
6,12      4,14      9,31      14,26     5,23      9,31      25,15     5,23      4,30      13,25     27,9      24,14     5,23      9,29      12,28     5,23      2,18      17,21
4,14      3,15      7,33      10,30     6,22      8,32      3,37      6,22      2,32      4,34      7,29      5,33      6,22      11,27     3,37      6,22      2,18      7,31
5,13      5,13      11,29     11,29     11,17     9,31      8,32      11,17     10,24     12,26     5,31      4,34      11,17     10,28     12,28     11,17     4,16      13,25
5,13      4,14      8,32      8,32      4,24      8,32      12,28     4,24      3,31      13,25     12,24     10,28     4,24      3,35      12,28     4,24      7,13      8,30
9,9       8,10      15,25     18,22     10,18     16,24     25,15     10,18     7,27      17,21     23,13     22,16     10,18     14,24     15,25     10,18     9,11      15,23
4,14      3,15      7,33      10,30     6,22      8,32      3,37      6,22      2,32      4,34      8,28      5,33      6,22      11,27     3,37      6,22      2,18      7,31
9,9       8,10      15,25     19,21     11,17     17,23     25,15     11,17     7,27      17,21     23,13     22,16     11,17     15,23     15,25     11,17     9,11      15,23
9,9       9,9       15,25     17,23     10,18     16,24     25,15     10,18     5,29      17,21     23,13     20,18     10,18     16,22     15,25     10,18     10,10     14,24
4,14      5,13      14,26     11,29     8,20      16,24     10,30     8,20      17,17     9,29      10,26     13,25     8,20      13,25     12,28     8,20      7,13      10,28
5,13      5,13      10,30     12,28     10,18     8,32      9,31      10,18     10,24     12,26     16,20     13,25     10,18     8,30      13,27     10,18     3,17      14,24
5,13      6,12      9,31      8,32      4,24      8,32      21,19     4,24      4,30      13,25     18,18     14,24     4,24      5,33      12,28     4,24      8,12      10,28
8,10      8,10      19,21     20,20     12,16     24,16     10,30     12,16     19,15     10,28     14,22     13,25     12,16     24,14     13,27     12,16     9,11      15,23
5,13      5,13      12,28     12,28     13,15     7,33      25,15     13,15     11,23     14,24     23,13     22,16     13,15     11,27     14,26     13,15     4,16      20,18
5,13      4,14      12,28     12,28     13,15     7,33      21,19     13,15     11,23     14,24     21,15     18,20     13,15     11,27     14,26     13,15     4,16      20,18
7,11      5,13      13,27     17,23     15,13     9,31      21,19     15,13     13,21     14,24     16,20     18,20     15,13     17,21     13,27     15,13     4,16      20,18
7,11      5,13      13,27     17,23     15,13     9,31      13,27     15,13     11,23     14,24     8,28      9,29      15,13     17,21     13,27     15,13     4,16      17,21
7,11      5,13      13,27     17,23     15,13     9,31      21,19     15,13     13,21     14,24     22,14     20,18     15,13     17,21     13,27     15,13     4,16      22,16
6,12      6,12      10,30     21,19     13,15     13,27     36,4      13,15     13,21     13,25     32,4      35,3      13,15     16,22     11,29     13,15     5,15      22,16
5,13      3,15      7,33      11,29     10,18     7,33      21,19     10,18     8,26      11,27     9,27      20,18     10,18     10,28     8,32      10,18     2,18      9,29
6,12      5,13      12,28     16,24     11,17     13,27     36,4      11,17     8,26      12,26     31,5      35,3      11,17     14,24     9,31      11,17     3,17      22,16
5,13      3,15      9,31      11,29     10,18     7,33      19,21     10,18     8,26      11,27     14,22     18,20     10,18     10,28     8,32      10,18     2,18      13,25
5,13      3,15      11,29     12,28     10,18     7,33      6,34      10,18     6,28      11,27     2,34      4,34      10,18     10,28     8,32      10,18     3,17      7,31
9,9       9,9       18,22     24,16     9,19      19,21     8,32      9,19      7,27      18,20     4,32      2,36      9,19      14,24     10,30     9,19      8,12      17,21
5,13      3,15      12,28     12,28     5,23      7,33      26,14     5,23      2,32      3,35      25,11     24,14     5,23      11,27     6,34      5,23      4,16      13,25
11,7      10,8      14,26     18,22     9,19      10,30     36,4      9,19      5,29      6,32      32,4      37,1      9,19      21,17     12,28     9,19      7,13      21,17
5,13      5,13      10,30     12,28     5,23      8,32      23,17     5,23      2,32      3,35      20,16     29,9      5,23      8,30      6,34      5,23      4,16      8,30
5,13      5,13      10,30     12,28     5,23      8,32      23,17     5,23      2,32      3,35      20,16     29,9      5,23      8,30      6,34      5,23      4,16      8,30
5,13      11,7      14,26     18,22     6,22      14,26     37,3      6,22      4,30      2,36      36,0      38,0      6,22      9,29      8,32      6,22      2,18      20,18
4,14      9,9       10,30     16,24     4,24      9,31      37,3      4,24      4,30      6,32      36,0      38,0      4,24      9,29      8,32      4,24      2,18      19,19
3,15      9,9       10,30     15,25     4,24      9,31      37,3      4,24      3,31      2,36      36,0      38,0      4,24      9,29      7,33      4,24      2,18      19,19
3,15      9,9       10,30     15,25     4,24      8,32      37,3      4,24      3,31      2,36      36,0      38,0      4,24      9,29      7,33      4,24      2,18      19,19
1,17      8,10      12,28     10,30     3,25      7,33      36,4      3,25      3,31      2,36      32,4      31,7      3,25      9,29      6,34      3,25      2,18      17,21
3,15      9,9       10,30     16,24     4,24      9,31      37,3      4,24      3,31      2,36      36,0      38,0      4,24      9,29      7,33      4,24      2,18      19,19
8,10      7,11      9,31      12,28     8,20      13,27     15,25     8,20      2,32      10,28     11,25     19,19     8,20      4,34      6,34      8,20      4,16      9,29
8,10      6,12      8,32      11,29     7,21      12,28     19,21     7,21      2,32      10,28     18,18     20,18     7,21      4,34      6,34      7,21      4,16      9,29
8,10      6,12      8,32      11,29     7,21      11,29     22,18     7,21      2,32      10,28     18,18     20,18     7,21      4,34      6,34      7,21      4,16      9,29
6,12      6,12      8,32      11,29     7,21      12,28     6,34      7,21      2,32      10,28     11,25     11,27     7,21      4,34      6,34      7,21      4,16      6,32
13,5      9,9       22,18     24,16     15,13     25,15     6,34      15,13     11,23     23,15     11,25     9,29      15,13     18,20     18,22     15,13     14,6      17,21
7,11      7,11      8,32      15,25     10,18     13,27     5,35      10,18     3,31      11,27     11,25     10,28     10,18     11,27     8,32      10,18     5,15      6,32
5,13      7,11      9,31      11,29     12,16     14,26     7,33      12,16     24,10     15,23     7,29      8,30      12,16     13,25     19,21     12,16     7,13      15,23
5,13      4,14      21,19     14,26     6,22      14,26     12,28     6,22      5,29      12,26     11,25     9,29      6,22      14,24     12,28     6,22      8,12      14,24
5,13      7,11      10,30     11,29     12,16     14,26     7,33      12,16     24,10     15,23     7,29      8,30      12,16     13,25     19,21     12,16     7,13      15,23
6,12      4,14      23,17     14,26     6,22      13,27     29,11     6,22      7,27      12,26     19,17     22,16     6,22      14,24     13,27     6,22      8,12      17,21
7,11      7,11      8,32      15,25     10,18     12,28     4,36      10,18     3,31      11,27     10,26     8,30      10,18     11,27     8,32      10,18     5,15      6,32
5,13      4,14      23,17     14,26     6,22      14,26     21,19     6,22      7,27      12,26     16,20     15,23     6,22      14,24     13,27     6,22      8,12      15,23
5,13      7,11      9,31      11,29     12,16     14,26     7,33      12,16     23,11     15,23     7,29      9,29      12,16     13,25     19,21     12,16     7,13      15,23
6,12      7,11      3,37      16,24     8,20      11,29     10,30     8,20      6,28      12,26     9,27      13,25     8,20      8,30      11,29     8,20      2,18      6,32
4,14      7,11      11,29     14,26     7,21      14,26     6,34      7,21      13,21     13,25     2,34      2,36      7,21      14,24     16,24     7,21      8,12      4,34
6,12      6,12      27,13     14,26     13,15     23,17     13,27     13,15     20,14     27,11     10,26     12,26     13,15     15,23     22,18     13,15     16,4      18,20
5,13      6,12      24,16     8,32      12,16     20,20     9,31      12,16     20,14     27,11     3,33      6,32      12,16     15,23     18,22     12,16     16,4      15,23
5,13      6,12      24,16     8,32      12,16     21,19     9,31      12,16     20,14     27,11     3,33      6,32      12,16     15,23     19,21     12,16     16,4      15,23
10,8      4,14      27,13     21,19     17,11     29,11     11,29     17,11     18,16     17,21     10,26     6,32      17,11     20,18     19,21     17,11     15,5      17,21
7,11      10,8      10,30     15,25     10,18     9,31      9,31      10,18     15,19     21,17     13,23     11,27     10,18     16,22     16,24     10,18     5,15      17,21
7,11      10,8      10,30     15,25     10,18     9,31      9,31      10,18     15,19     21,17     13,23     10,28     10,18     16,22     15,25     10,18     5,15      17,21
7,11      8,10      11,29     18,22     6,22      9,31      8,32      6,22      10,24     10,28     7,29      10,28     6,22      17,21     11,29     6,22      2,18      14,24
7,11      4,14      18,22     12,28     12,16     19,21     15,25     12,16     6,28      11,27     10,26     8,30      12,16     8,30      14,26     12,16     12,8      16,22
1,17      3,15      7,33      8,32      3,25      5,35      20,20     3,25      12,22     9,29      23,13     17,21     3,25      6,32      9,31      3,25      5,15      7,31
7,11      7,11      9,31      15,25     5,23      6,34      10,30     5,23      6,28      13,25     8,28      16,22     5,23      15,23     8,32      5,23      2,18      12,26
9,9       8,10      26,14     18,22     22,6      30,10     4,36      22,6      26,8      16,22     3,33      2,36      22,6      18,20     29,11     22,6      16,4      21,17
10,8      5,13      23,17     17,23     19,9      29,11     3,37      19,9      17,17     16,22     2,34      2,36      19,9      17,21     19,21     19,9      13,7      20,18
7,11      11,7      11,29     17,23     12,16     7,33      16,24     12,16     16,18     12,26     12,24     20,18     12,16     16,22     19,21     12,16     5,15      15,23
6,12      9,9       8,32      15,25     4,24      6,34      9,31      4,24      5,29      11,27     7,29      11,27     4,24      14,24     10,30     4,24      2,18      11,27
10,8      6,12      23,17     16,24     15,13     29,11     10,30     15,13     18,16     16,22     7,29      11,27     15,13     17,21     15,25     15,13     12,8      21,17
6,12      11,7      14,26     20,20     5,23      10,30     25,15     5,23      6,28      22,16     26,10     22,16     5,23      20,18     14,26     5,23      4,16      14,24
6,12      11,7      12,28     18,22     8,20      8,32      14,26     8,20      6,28      23,15     19,17     16,22     8,20      15,23     17,23     8,20      3,17      14,24
10,8      5,13      23,17     17,23     15,13     29,11     3,37      15,13     19,15     15,23     2,34      2,36      15,13     16,22     15,25     15,13     12,8      20,18
11,7      6,12      23,17     18,22     19,9      29,11     9,31      19,9      18,16     16,22     7,29      12,26     19,9      16,22     18,22     19,9      12,8      21,17
7,11      11,7      18,22     19,21     4,24      10,30     13,27     4,24      6,28      22,16     14,22     12,26     4,24      15,23     16,24     4,24      4,16      14,24
8,10      13,5      20,20     21,19     9,19      13,27     23,17     9,19      18,16     21,17     18,18     18,20     9,19      17,21     23,17     9,19      8,12      12,26
10,8      4,14      19,21     17,23     18,10     25,15     12,28     18,10     16,18     17,21     13,23     15,23     18,10     16,22     16,24     18,10     11,9      20,18
10,8      5,13      19,21     16,24     14,14     25,15     16,24     14,14     15,19     16,22     16,20     20,18     14,14     16,22     13,27     14,14     11,9      18,20
9,9       6,12      5,35      5,35      6,22      14,26     8,32      6,22      11,23     5,33      5,31      8,30      6,22      3,35      4,36      6,22      14,6      7,31
9,9       12,6      18,22     23,17     11,17     12,28     25,15     11,17     8,26      16,22     21,15     20,18     11,17     21,17     20,20     11,17     6,14      17,21
6,12      7,11      7,33      13,27     7,21      5,35      21,19     7,21      6,28      13,25     16,20     23,15     7,21      10,28     10,30     7,21      2,18      18,20
7,11      7,11      8,32      19,21     10,18     8,32      14,26     10,18     7,27      12,26     9,27      13,25     10,18     19,19     13,27     10,18     2,18      19,19
2,16      6,12      15,25     8,32      8,20      6,34      33,7      8,20      7,27      9,29      20,16     35,3      8,20      3,35      25,15     8,20      3,17      12,26
8,10      7,11      22,18     15,25     16,12     26,14     10,30     16,12     27,7      22,16     15,21     10,28     16,12     15,23     20,20     16,12     14,6      16,22
9,9       5,13      22,18     13,27     16,12     26,14     10,30     16,12     27,7      22,16     5,31      6,32      16,12     11,27     20,20     16,12     14,6      15,23
8,10      8,10      14,26     20,20     10,18     12,28     21,19     10,18     9,25      16,22     25,11     22,16     10,18     25,13     11,29     10,18     5,15      18,20
3,15      5,13      9,31      10,30     5,23      11,29     29,11     5,23      2,32      9,29      26,10     31,7      5,23      11,27     5,35      5,23      5,15      13,25
11,7      6,12      18,22     15,25     14,14     20,20     16,24     14,14     21,13     17,21     20,16     22,16     14,14     19,19     14,26     14,14     11,9      12,26
4,14      7,11      13,27     17,23     10,18     9,31      9,31      10,18     13,21     16,22     9,27      6,32      10,18     11,27     19,21     10,18     6,14      16,22
5,13      7,11      14,26     16,24     6,22      14,26     24,16     6,22      4,30      14,24     20,16     25,13     6,22      13,25     10,30     6,22      7,13      16,22
5,13      4,14      15,25     16,24     12,16     17,23     16,24     12,16     8,26      9,29      8,28      15,23     12,16     10,28     14,26     12,16     5,15      8,30
8,10      7,11      16,24     18,22     6,22      14,26     12,28     6,22      10,24     11,27     13,23     9,29      6,22      22,16     14,26     6,22      7,13      16,22
10,8      8,10      15,25     22,18     11,17     18,22     25,15     11,17     14,20     16,22     14,22     16,22     11,17     22,16     14,26     11,17     10,10     18,20
5,13      4,14      10,30     13,27     7,21      8,32      7,33      7,21      10,24     10,28     8,28      8,30      7,21      11,27     4,36      7,21      3,17      10,28
6,12      6,12      13,27     18,22     7,21      10,30     10,30     7,21      12,22     15,23     3,33      6,32      7,21      15,23     14,26     7,21      6,14      11,27
3,15      6,12      14,26     5,35      11,17     13,27     6,34      11,17     11,23     8,30      9,27      10,28     11,17     4,34      20,20     11,17     6,14      9,29
5,13      4,14      10,30     13,27     7,21      8,32      5,35      7,21      9,25      10,28     8,28      7,31      7,21      11,27     4,36      7,21      3,17      10,28
9,9       7,11      16,24     22,18     10,18     19,21     24,16     10,18     13,21     20,18     17,19     17,21     10,18     23,15     15,25     10,18     11,9      18,20
5,13      5,13      9,31      13,27     7,21      8,32      7,33      7,21      10,24     12,26     10,26     8,30      7,21      11,27     12,28     7,21      3,17      10,28
4,14      6,12      14,26     5,35      11,17     13,27     15,25     11,17     11,23     6,32      19,17     22,16     11,17     5,33      13,27     11,17     6,14      11,27
9,9       7,11      17,23     22,18     10,18     17,23     8,32      10,18     14,20     20,18     3,33      6,32      10,18     22,16     15,25     10,18     11,9      16,22
5,13      4,14      9,31      13,27     7,21      8,32      7,33      7,21      9,25      12,26     10,26     8,30      7,21      11,27     11,29     7,21      3,17      10,28
3,15      5,13      9,31      3,37      6,22      7,33      5,35      6,22      4,30      3,35      4,32      8,30      6,22      4,34      8,32      6,22      2,18      5,33
10,8      4,14      16,24     10,30     11,17     14,26     10,30     11,17     12,22     13,25     10,26     5,33      11,17     22,16     17,23     11,17     7,13      12,26
8,10      9,9       24,16     16,24     15,13     25,15     5,35      15,13     7,27      22,16     8,28      10,28     15,13     11,27     20,20     15,13     6,14      14,24
5,13      3,15      5,35      7,33      2,26      13,27     5,35      2,26      10,24     4,34      7,29      8,30      2,26      8,30      11,29     2,26      4,16      12,26
11,7      8,10      13,27     20,20     4,24      16,24     25,15     4,24      11,23     12,26     19,17     22,16     4,24      20,18     15,25     4,24      8,12      18,20
9,9       7,11      13,27     20,20     5,23      15,25     22,18     5,23      10,24     12,26     19,17     22,16     5,23      21,17     13,27     5,23      6,14      21,17
7,11      12,6      20,20     19,21     21,7      20,20     5,35      21,7      17,17     24,14     7,29      4,34      21,7      14,24     23,17     21,7      6,14      11,27
9,9       9,9       16,24     20,20     6,22      20,20     23,17     6,22      10,24     15,23     17,19     15,23     6,22      21,17     15,25     6,22      6,14      20,18
3,15      2,16      9,31      6,34      7,21      13,27     5,35      7,21      7,27      6,32      7,29      3,35      7,21      13,25     6,34      7,21      2,18      13,25
10,8      7,11      24,16     22,18     10,18     20,20     22,18     10,18     15,19     22,16     22,14     20,18     10,18     20,18     10,30     10,18     8,12      23,15
6,12      4,14      10,30     15,25     5,23      7,33      7,33      5,23      2,32      12,26     7,29      7,31      5,23      14,24     4,36      5,23      4,16      12,26
8,10      11,7      19,21     18,22     18,10     17,23     15,25     18,10     19,15     17,21     14,22     17,21     18,10     13,25     27,13     18,10     13,7      12,26
10,8      7,11      21,19     20,20     10,18     20,20     25,15     10,18     12,22     16,22     20,16     21,17     10,18     24,14     9,31      10,18     7,13      26,12
6,12      4,14      10,30     15,25     5,23      7,33      7,33      5,23      2,32      12,26     7,29      7,31      5,23      14,24     4,36      5,23      4,16      11,27
9,9       6,12      18,22     20,20     10,18     15,25     25,15     10,18     10,24     16,22     20,16     21,17     10,18     23,15     8,32      10,18     7,13      26,12
6,12      4,14      10,30     15,25     8,20      7,33      12,28     8,20      2,32      15,23     8,28      9,29      8,20      14,24     5,35      8,20      5,15      13,25
9,9       6,12      18,22     20,20     10,18     16,24     25,15     10,18     10,24     16,22     20,16     21,17     10,18     23,15     8,32      10,18     7,13      26,12
5,13      4,14      10,30     15,25     5,23      7,33      6,34      5,23      2,32      12,26     7,29      4,34      5,23      14,24     4,36      5,23      4,16      10,28
9,9       6,12      18,22     20,20     10,18     15,25     25,15     10,18     10,24     16,22     20,16     21,17     10,18     23,15     8,32      10,18     7,13      26,12
5,13      4,14      10,30     15,25     5,23      7,33      6,34      5,23      2,32      12,26     7,29      4,34      5,23      14,24     4,36      5,23      4,16      10,28
5,13      4,14      10,30     15,25     5,23      7,33      7,33      5,23      2,32      12,26     4,32      2,36      5,23      14,24     4,36      5,23      4,16      10,28
9,9       7,11      18,22     20,20     10,18     15,25     25,15     10,18     10,24     16,22     20,16     21,17     10,18     23,15     8,32      10,18     7,13      26,12
9,9       7,11      18,22     20,20     10,18     15,25     25,15     10,18     10,24     16,22     20,16     21,17     10,18     23,15     8,32      10,18     7,13      26,12
9,9       11,7      15,25     19,21     17,11     20,20     17,23     17,11     18,16     22,16     16,20     21,17     17,11     11,27     29,11     17,11     10,10     10,28
8,10      11,7      15,25     19,21     17,11     20,20     18,22     17,11     18,16     22,16     16,20     19,19     17,11     11,27     30,10     17,11     10,10     9,29
9,9       11,7      15,25     19,21     17,11     20,20     17,23     17,11     18,16     22,16     16,20     21,17     17,11     11,27     30,10     17,11     10,10     10,28
6,12      4,14      7,33      13,27     6,22      5,35      18,22     6,22      2,32      13,25     6,30      13,25     6,22      14,24     5,35      6,22      4,16      9,29
9,9       7,11      25,15     21,19     11,17     20,20     21,19     11,17     16,18     16,22     17,19     15,23     11,17     27,11     10,30     11,17     10,10     27,11
9,9       11,7      14,26     19,21     17,11     20,20     17,23     17,11     18,16     22,16     17,19     21,17     17,11     11,27     30,10     17,11     10,10     10,28
8,10      6,12      8,32      15,25     3,25      7,33      33,7      3,25      6,28      12,26     27,9      24,14     3,25      4,34      7,33      3,25      5,15      8,30
8,10      6,12      8,32      15,25     3,25      7,33      33,7      3,25      6,28      12,26     27,9      24,14     3,25      4,34      8,32      3,25      5,15      8,30
6,12      3,15      8,32      14,26     3,25      6,34      26,14     3,25      3,31      10,28     22,14     20,18     3,25      4,34      7,33      3,25      5,15      8,30
8,10      7,11      8,32      15,25     3,25      7,33      33,7      3,25      6,28      12,26     27,9      23,15     3,25      4,34      8,32      3,25      5,15      8,30
8,10      7,11      8,32      15,25     3,25      8,32      33,7      3,25      7,27      12,26     27,9      23,15     3,25      4,34      7,33      3,25      5,15      8,30
5,13      7,11      14,26     12,28     12,16     20,20     5,35      12,16     15,19     13,25     11,25     10,28     12,16     17,21     15,25     12,16     11,9      11,27
6,12      4,14      8,32      14,26     4,24      6,34      24,16     4,24      3,31      10,28     19,17     16,22     4,24      4,34      7,33      4,24      5,15      8,30
8,10      8,10      8,32      15,25     5,23      7,33      34,6      5,23      6,28      12,26     28,8      24,14     5,23      4,34      7,33      5,23      5,15      10,28
4,14      4,14      6,34      11,29     5,23      6,34      17,23     5,23      2,32      9,29      10,26     9,29      5,23      3,35      8,32      5,23      3,17      9,29
8,10      9,9       8,32      17,23     7,21      8,32      32,8      7,21      7,27      12,26     30,6      24,14     7,21      4,34      9,31      7,21      5,15      10,28
5,13      7,11      22,18     17,23     11,17     23,17     11,29     11,17     17,17     9,29      7,29      12,26     11,17     31,7      18,22     11,17     9,11      16,22
7,11      6,12      13,27     7,33      14,14     13,27     23,17     14,14     15,19     22,16     21,15     22,16     14,14     4,34      17,23     14,14     6,14      17,21
6,12      5,13      5,35      16,24     3,25      4,36      15,25     3,25      2,32      7,31      13,23     10,28     3,25      3,35      5,35      3,25      5,15      5,33
5,13      7,11      22,18     17,23     11,17     23,17     11,29     11,17     17,17     9,29      7,29      12,26     11,17     31,7      18,22     11,17     9,11      16,22
7,11      6,12      13,27     7,33      14,14     13,27     23,17     14,14     15,19     22,16     21,15     22,16     14,14     3,35      17,23     14,14     6,14      17,21
6,12      5,13      5,35      16,24     3,25      5,35      14,26     3,25      3,31      7,31      12,24     10,28     3,25      3,35      5,35      3,25      5,15      5,33
5,13      7,11      22,18     17,23     11,17     23,17     11,29     11,17     17,17     9,29      7,29      12,26     11,17     30,8      18,22     11,17     9,11      16,22
3,15      4,14      9,31      8,32      10,18     13,27     28,12     10,18     13,21     18,20     25,11     24,14     10,18     5,33      12,28     10,18     6,14      19,19
5,13      4,14      7,33      9,31      7,21      10,30     20,20     7,21      8,26      6,32      14,22     14,24     7,21      8,30      7,33      7,21      6,14      10,28
